資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20220408,2850,9,190,13774867,4.35
20220408,2850,10,106,14848762,4.69
20220408,2850,11,63,18029215,5.70
20220408,2850,12,25,12761009,4.03
20220408,2850,13,15,10378872,3.28
20220408,2850,14,7,6245809,1.97
20220408,2850,15,35,184468778,58.38
20220408,2850,16,0,0,0.00
20220408,2850,17,14253,315963300,100.00
20220408,2851,1,3851,559046,0.09
20220408,2851,2,12436,26219997,4.44
20220408,2851,3,1991,15685529,2.65
20220408,2851,4,749,9302265,1.57
20220408,2851,5,409,7499599,1.27
20220408,2851,6,385,9612543,1.62
20220408,2851,7,163,5707555,0.96
20220408,2851,8,120,5521133,0.93
20220408,2851,9,213,15471657,2.62
20220408,2851,10,108,14806082,2.50
20220408,2851,11,43,12148129,2.05
20220408,2851,12,13,6181018,1.04
20220408,2851,13,4,2687311,0.45
20220408,2851,14,3,2783648,0.47
20220408,2851,15,25,456203238,77.27
20220408,2851,16,0,0,0.00
20220408,2851,17,20513,590388750,100.00
20220408,2852,1,13916,531998,0.17
20220408,2852,2,4867,10584958,3.51
20220408,2852,3,1036,8497819,2.82
20220408,2852,4,354,4531976,1.50
20220408,2852,5,268,4966859,1.64
20220408,2852,6,249,6411984,2.12
20220408,2852,7,126,4503701,1.49
20220408,2852,8,116,5349056,1.77
20220408,2852,9,207,15575517,5.17
20220408,2852,10,132,18894468,6.27
20220408,2852,11,82,23033528,7.64
20220408,2852,12,29,14027278,4.65
20220408,2852,13,18,12654357,4.20
20220408,2852,14,16,14385067,4.77
20220408,2852,15,45,157215218,52.20
20220408,2852,16,0,0,0.00
20220408,2852,17,21461,301163784,100.00
20220408,2855,1,23722,2465257,0.16
20220408,2855,2,19877,41977471,2.88
20220408,2855,3,5159,36199376,2.48
20220408,2855,4,2651,31205532,2.14
20220408,2855,5,1022,17771135,1.22
20220408,2855,6,1317,31550393,2.16
20220408,2855,7,614,21007047,1.44
20220408,2855,8,394,17536282,1.20
20220408,2855,9,854,58823886,4.04
20220408,2855,10,451,61401442,4.21
20220408,2855,11,233,63527240,4.36
20220408,2855,12,59,28384330,1.94
20220408,2855,13,32,22154432,1.52
20220408,2855,14,26,23420223,1.60
20220408,2855,15,96,998407297,68.57
20220408,2855,16,0,0,0.00
20220408,2855,17,56507,1455831343,100.00
20220408,2867,1,14652,3497214,0.11
20220408,2867,2,30205,64499067,2.08
20220408,2867,3,6503,48093135,1.55
20220408,2867,4,3385,40585621,1.30
20220408,2867,5,1832,32553702,1.05
20220408,2867,6,2189,53119033,1.71
20220408,2867,7,1208,41806403,1.34
20220408,2867,8,790,35878296,1.15
20220408,2867,9,1678,116966935,3.77
20220408,2867,10,897,122850402,3.96
20220408,2867,11,474,130665486,4.21
20220408,2867,12,142,69401618,2.23
20220408,2867,13,79,54747188,1.76
20220408,2867,14,38,33607514,1.08
20220408,2867,15,197,2251229430,72.63
20220408,2867,16,0,0,0.00
20220408,2867,17,64269,3099501044,100.00
20220408,2880,1,130889,20527995,0.15
20220408,2880,2,135412,296762115,2.24
20220408,2880,3,38382,267876341,2.03
20220408,2880,4,19787,237205758,1.79
20220408,2880,5,10172,176842207,1.34
20220408,2880,6,11557,279067904,2.11
20220408,2880,7,5935,203882077,1.54
20220408,2880,8,3529,157759082,1.19
20220408,2880,9,7836,540804735,4.09
20220408,2880,10,3992,540952913,4.09
20220408,2880,11,1628,442685812,3.35
20220408,2880,12,452,220591320,1.67
20220408,2880,13,174,119332158,0.90
20220408,2880,14,130,116250937,0.88
20220408,2880,15,570,9573603616,72.55
20220408,2880,16,0,0,0.00
20220408,2880,17,370445,13194144970,100.00
20220408,2881,1,96048,23787456,0.20
20220408,2881,2,188796,369584657,3.13
20220408,2881,3,31404,225693759,1.91
20220408,2881,4,14403,175973982,1.49
20220408,2881,5,5558,98535506,0.83
20220408,2881,6,6476,158779420,1.34
20220408,2881,7,2927,102298395,0.86
20220408,2881,8,1639,74328522,0.62
20220408,2881,9,3362,232195402,1.96
20220408,2881,10,1669,227016475,1.92
20220408,2881,11,782,216795679,1.83
20220408,2881,12,284,140066326,1.18
20220408,2881,13,121,83620168,0.70
20220408,2881,14,92,83072209,0.70
20220408,2881,15,593,9593216438,81.26
20220408,2881,16,0,0,0.00
20220408,2881,17,354154,11804964394,100.00
20220408,2881A,1,14029,2326978,0.38
20220408,2881A,2,7099,15103201,2.51
20220408,2881A,3,964,7295190,1.21
20220408,2881A,4,222,2793239,0.46
20220408,2881A,5,177,3285818,0.54
20220408,2881A,6,136,3456039,0.57
20220408,2881A,7,87,3094143,0.51
20220408,2881A,8,66,3077767,0.51
20220408,2881A,9,86,6081920,1.01
20220408,2881A,10,40,5555006,0.92
20220408,2881A,11,23,7004033,1.16
20220408,2881A,12,13,6121000,1.02
20220408,2881A,13,13,9111000,1.51
20220408,2881A,14,3,2717000,0.45
20220408,2881A,15,42,522977666,87.16
20220408,2881A,16,0,0,0.00
20220408,2881A,17,23000,600000000,100.00
20220408,2881B,1,16918,2693329,0.40
20220408,2881B,2,5589,9124373,1.36
20220408,2881B,3,655,5025963,0.75
20220408,2881B,4,169,2106140,0.31
20220408,2881B,5,94,1707494,0.25
20220408,2881B,6,112,2835965,0.42
20220408,2881B,7,43,1528220,0.22
20220408,2881B,8,59,2775311,0.41
20220408,2881B,9,81,5973580,0.89
20220408,2881B,10,33,4868558,0.73
20220408,2881B,11,25,6918264,1.03
20220408,2881B,12,8,4085750,0.61
20220408,2881B,13,10,7262614,1.08
20220408,2881B,14,5,4663000,0.69
20220408,2881B,15,42,605091439,90.76
20220408,2881B,16,0,0,0.00
20220408,2881B,17,23843,666660000,100.00
20220408,2881C,1,60603,6326448,1.89
20220408,2881C,2,17205,20690063,6.20
20220408,2881C,3,275,2030857,0.60
20220408,2881C,4,120,1462935,0.43
20220408,2881C,5,64,1143030,0.34
20220408,2881C,6,53,1295028,0.38
20220408,2881C,7,31,1070441,0.32
20220408,2881C,8,25,1198967,0.35
20220408,2881C,9,55,3983662,1.19
20220408,2881C,10,37,5753754,1.72
20220408,2881C,11,21,6354157,1.90
20220408,2881C,12,9,4672318,1.40
20220408,2881C,13,4,2943350,0.88
20220408,2881C,14,0,0,0.00
20220408,2881C,15,32,274404990,82.32
20220408,2881C,16,0,0,0.00
20220408,2881C,17,78534,333330000,100.00
20220408,2882,1,129460,32652018,0.24
20220408,2882,2,189976,398657169,3.02
20220408,2882,3,39413,288334167,2.18
20220408,2882,4,15671,192300582,1.46
20220408,2882,5,7774,138290928,1.05
20220408,2882,6,8134,200050594,1.51
20220408,2882,7,3883,135051170,1.02
20220408,2882,8,2454,110888946,0.84
20220408,2882,9,4663,325073794,2.46
20220408,2882,10,2067,283360378,2.15
20220408,2882,11,976,268996250,2.04
20220408,2882,12,328,162843082,1.23
20220408,2882,13,191,133038527,1.01
20220408,2882,14,124,110748389,0.84
20220408,2882,15,699,10388924134,78.88
20220408,2882,16,0,0,0.00
20220408,2882,17,405813,13169210128,100.00
20220408,2882A,1,16669,2971086,0.35
20220408,2882A,2,5330,9790048,1.17
20220408,2882A,3,562,4192125,0.50
20220408,2882A,4,155,1982167,0.23
20220408,2882A,5,110,1987748,0.23
20220408,2882A,6,114,2813120,0.33
20220408,2882A,7,35,1229834,0.14
20220408,2882A,8,27,1285399,0.15
20220408,2882A,9,52,3946542,0.47
20220408,2882A,10,26,3573216,0.42
20220408,2882A,11,23,6991000,0.83
20220408,2882A,12,9,4551582,0.54
20220408,2882A,13,5,3434000,0.41
20220408,2882A,14,11,10149000,1.21
20220408,2882A,15,47,774403133,92.93
20220408,2882A,16,0,0,0.00
20220408,2882A,17,23175,833300000,100.00
20220408,2882B,1,17341,2704529,0.38
20220408,2882B,2,6487,9807289,1.40
20220408,2882B,3,305,2236861,0.31
20220408,2882B,4,111,1414054,0.20
20220408,2882B,5,49,878799,0.12
20220408,2882B,6,48,1222593,0.17
20220408,2882B,7,27,934952,0.13
20220408,2882B,8,13,596588,0.08
20220408,2882B,9,34,2542208,0.36
20220408,2882B,10,15,2589141,0.36
20220408,2882B,11,15,4257429,0.60
20220408,2882B,12,9,4313992,0.61
20220408,2882B,13,2,1366672,0.19
20220408,2882B,14,6,5090984,0.72
20220408,2882B,15,46,660043909,94.29
20220408,2882B,16,0,0,0.00
20220408,2882B,17,24508,700000000,100.00
20220408,2883,1,203611,40785562,0.23
20220408,2883,2,342623,791386420,4.60
20220408,2883,3,94202,725436457,4.21
20220408,2883,4,42290,522962642,3.04
20220408,2883,5,25083,453655769,2.63
20220408,2883,6,27203,678446892,3.94
20220408,2883,7,13559,473097098,2.75
20220408,2883,8,8983,412839796,2.40
20220408,2883,9,16074,1137002337,6.61
20220408,2883,10,7120,979391648,5.69
20220408,2883,11,2865,788987863,4.58
20220408,2883,12,831,405786012,2.36
20220408,2883,13,341,235179457,1.36
20220408,2883,14,205,187229087,1.08
20220408,2883,15,845,9360590260,54.44
20220408,2883,16,0,0,0.00
20220408,2883,17,785835,17192777300,100.00
20220408,2883B,1,47053,15264771,0.80
20220408,2883B,2,31555,75551005,3.99
20220408,2883B,3,8552,63551444,3.35
20220408,2883B,4,3102,38076613,2.01
20220408,2883B,5,2060,36095690,1.90
20220408,2883B,6,1845,45506550,2.40
20220408,2883B,7,897,31306852,1.65
20220408,2883B,8,632,28863055,1.52
20220408,2883B,9,1168,82915638,4.38
20220408,2883B,10,557,77643431,4.10
20220408,2883B,11,251,69655235,3.67
20220408,2883B,12,107,51913220,2.74
20220408,2883B,13,39,27606660,1.45
20220408,2883B,14,33,30081047,1.58
20220408,2883B,15,125,1219012386,64.39
20220408,2883B,16,0,0,0.00
20220408,2883B,17,97976,1893043597,100.00
20220408,2884,1,126899,31971399,0.23
20220408,2884,2,218474,467775140,3.50
20220408,2884,3,53427,373999805,2.80
20220408,2884,4,26563,319790773,2.39
20220408,2884,5,11898,206370065,1.54
20220408,2884,6,14170,341804360,2.55
20220408,2884,7,6993,240642976,1.80
20220408,2884,8,4556,203422649,1.52
20220408,2884,9,9091,619065428,4.63
20220408,2884,10,4463,604148731,4.52
20220408,2884,11,1985,542159391,4.05
20220408,2884,12,644,310418501,2.32
20220408,2884,13,305,208843308,1.56
20220408,2884,14,173,155168222,1.16
20220408,2884,15,773,8729019252,65.36
20220408,2884,16,0,0,0.00
20220408,2884,17,480414,13354600000,100.00
20220408,2885,1,127531,25511077,0.21
20220408,2885,2,163545,350340649,2.88
20220408,2885,3,36592,266830223,2.19
20220408,2885,4,15630,188941870,1.55
20220408,2885,5,7431,131975996,1.08
20220408,2885,6,7409,181898192,1.49
20220408,2885,7,3524,122127059,1.00
20220408,2885,8,2073,94305950,0.77
20220408,2885,9,4013,279099410,2.29
20220408,2885,10,1884,258320808,2.12
20220408,2885,11,886,246115130,2.02
20220408,2885,12,296,146197794,1.20
20220408,2885,13,141,98429967,0.81
20220408,2885,14,97,87224601,0.71
20220408,2885,15,645,9660117188,79.58
20220408,2885,16,0,0,0.00
20220408,2885,17,371697,12137435914,100.00
20220408,2886,1,112450,30800257,0.22
20220408,2886,2,214921,463560550,3.40
20220408,2886,3,43921,335644732,2.46
20220408,2886,4,16400,202729069,1.49
20220408,2886,5,8507,153650491,1.12
20220408,2886,6,8207,204846202,1.50
20220408,2886,7,3919,137549826,1.01
20220408,2886,8,2412,110554246,0.81
20220408,2886,9,4234,298141076,2.19
20220408,2886,10,1788,244375848,1.79
20220408,2886,11,660,178545722,1.31
20220408,2886,12,165,82842831,0.60
20220408,2886,13,101,70024951,0.51
20220408,2886,14,67,60250633,0.44
20220408,2886,15,475,11026307549,81.07
20220408,2886,16,0,0,0.00
20220408,2886,17,418227,13599823983,100.00
20220408,2887,1,111390,26409751,0.23
20220408,2887,2,172834,377324526,3.30
20220408,2887,3,47973,342102906,2.99
20220408,2887,4,24788,298503940,2.61
20220408,2887,5,12788,224570851,1.96
20220408,2887,6,13928,337394092,2.95
20220408,2887,7,7835,269457253,2.36
20220408,2887,8,4028,180634650,1.58
20220408,2887,9,8459,580708421,5.08
20220408,2887,10,4282,575886725,5.04
20220408,2887,11,1824,501239773,4.39
20220408,2887,12,529,256813895,2.25
20220408,2887,13,254,175215127,1.53
20220408,2887,14,136,121566996,1.06
20220408,2887,15,765,7141554264,62.59
20220408,2887,16,0,0,0.00
20220408,2887,17,411813,11409383170,100.00
20220408,2887E,1,9324,1906769,0.38
20220408,2887E,2,3955,8593782,1.71
20220408,2887E,3,770,6010572,1.20
20220408,2887E,4,189,2419392,0.48
20220408,2887E,5,220,4101876,0.82
20220408,2887E,6,152,3914966,0.78
20220408,2887E,7,108,4003659,0.80
20220408,2887E,8,59,2677305,0.53
20220408,2887E,9,112,8377405,1.67
20220408,2887E,10,45,6691264,1.33
20220408,2887E,11,34,9705407,1.94
20220408,2887E,12,5,2443962,0.48
20220408,2887E,13,5,3287536,0.65
20220408,2887E,14,9,8437000,1.68
20220408,2887E,15,40,427429105,85.48
20220408,2887E,16,0,0,0.00
20220408,2887E,17,15027,500000000,100.00
20220408,2887F,1,12673,1799879,0.59
20220408,2887F,2,3064,6643333,2.21
20220408,2887F,3,473,3573198,1.19
20220408,2887F,4,112,1331613,0.44
20220408,2887F,5,87,1619544,0.53
20220408,2887F,6,73,1773809,0.59
20220408,2887F,7,37,1326339,0.44
20220408,2887F,8,20,906154,0.30
20220408,2887F,9,38,2764297,0.92
20220408,2887F,10,27,4233671,1.41
20220408,2887F,11,11,3229243,1.07
20220408,2887F,12,3,1464954,0.48
20220408,2887F,13,5,3809469,1.26
20220408,2887F,14,2,1955000,0.65
20220408,2887F,15,18,263569497,87.85
20220408,2887F,16,0,0,0.00
20220408,2887F,17,16643,300000000,100.00
20220408,2888,1,101535,26328533,0.18
20220408,2888,2,173809,418510152,2.94
20220408,2888,3,55125,429304429,3.02
20220408,2888,4,25043,306197719,2.15
20220408,2888,5,15156,278257459,1.95
20220408,2888,6,16428,409816880,2.88
20220408,2888,7,8309,290980790,2.04
20220408,2888,8,5822,268381316,1.88
20220408,2888,9,11465,817039491,5.74
20220408,2888,10,5800,801067325,5.63
20220408,2888,11,2704,748378953,5.26
20220408,2888,12,902,441290393,3.10
20220408,2888,13,400,274586559,1.93
20220408,2888,14,237,214836129,1.51
20220408,2888,15,941,8485623115,59.71
20220408,2888,16,1,20000,0.00
20220408,2888,17,423676,14210579243,100.00
20220408,2888A,1,18750,1593878,2.12
20220408,2888A,2,4196,6634850,8.84
20220408,2888A,3,374,3005310,4.00
20220408,2888A,4,231,2774003,3.69
20220408,2888A,5,85,1547683,2.06
20220408,2888A,6,85,2122854,2.83
20220408,2888A,7,58,2064099,2.75
20220408,2888A,8,35,1602133,2.13
20220408,2888A,9,55,4058327,5.41
20220408,2888A,10,37,4790224,6.38
20220408,2888A,11,23,6129895,8.17
20220408,2888A,12,9,4511357,6.01
20220408,2888A,13,6,4173000,5.56
20220408,2888A,14,0,0,0.00
20220408,2888A,15,11,29992387,39.98
20220408,2888A,16,0,0,0.00
20220408,2888A,17,23955,75000000,100.00
20220408,2888B,1,18314,1829227,0.82
20220408,2888B,2,10227,14427614,6.49
20220408,2888B,3,601,4586620,2.06
20220408,2888B,4,270,3251771,1.46
20220408,2888B,5,101,1891060,0.85
20220408,2888B,6,137,3447377,1.55
20220408,2888B,7,76,2703106,1.21
20220408,2888B,8,41,1911503,0.86
20220408,2888B,9,107,7708337,3.47
20220408,2888B,10,40,5661919,2.55
20220408,2888B,11,31,7933539,3.57
20220408,2888B,12,17,8187347,3.68
20220408,2888B,13,9,6121185,2.75
20220408,2888B,14,3,2758000,1.24
20220408,2888B,15,34,149581395,67.37
20220408,2888B,16,0,0,0.00
20220408,2888B,17,30008,222000000,100.00
20220408,2889,1,76967,13468943,0.44
20220408,2889,2,78595,169170609,5.64
20220408,2889,3,21672,152348910,5.08
20220408,2889,4,11153,132463339,4.41
20220408,2889,5,4589,80080469,2.67
20220408,2889,6,5502,131856925,4.39
20220408,2889,7,2335,79711476,2.65
20220408,2889,8,1336,59771269,1.99
20220408,2889,9,2434,166155522,5.54
20220408,2889,10,1015,132987832,4.43
20220408,2889,11,340,93567991,3.12
20220408,2889,12,119,58241910,1.94
20220408,2889,13,43,30132696,1.00
20220408,2889,14,28,25010918,0.83
20220408,2889,15,158,1672539746,55.79
20220408,2889,16,0,0,0.00
20220408,2889,17,206286,2997508555,100.00
20220408,2890,1,100180,20783666,0.18
20220408,2890,2,132811,287895365,2.55
20220408,2890,3,30218,230265429,2.04
20220408,2890,4,12930,159807077,1.41
20220408,2890,5,7645,136582070,1.21
20220408,2890,6,8827,219427284,1.94
20220408,2890,7,3765,130343499,1.15
20220408,2890,8,2543,115779421,1.02
20220408,2890,9,4604,324639533,2.88
20220408,2890,10,2170,299975750,2.66
20220408,2890,11,1018,283601589,2.51
20220408,2890,12,344,168874739,1.49
20220408,2890,13,162,111688527,0.99
20220408,2890,14,114,102399275,0.90
20220408,2890,15,693,8678990882,77.00
20220408,2890,16,0,0,0.00
20220408,2890,17,308024,11271054106,100.00
20220408,2891,1,157268,30519161,0.15
20220408,2891,2,217133,475652526,2.43
20220408,2891,3,53963,411326709,2.10
20220408,2891,4,22421,277188595,1.42
20220408,2891,5,13820,247018942,1.26
20220408,2891,6,13224,326406156,1.67
20220408,2891,7,6519,227801418,1.16
20220408,2891,8,4152,188879685,0.96
20220408,2891,9,7818,546755538,2.80
20220408,2891,10,3557,489702582,2.51
20220408,2891,11,1490,413589577,2.12
20220408,2891,12,517,252839628,1.29
20220408,2891,13,255,174907564,0.89
20220408,2891,14,139,124407212,0.63
20220408,2891,15,1031,15309996021,78.52
20220408,2891,16,1,1745,0.00
20220408,2891,17,503307,19496989569,100.00
20220408,2891B,1,27534,2695992,0.80
20220408,2891B,2,3439,5122327,1.53
20220408,2891B,3,219,1615008,0.48
20220408,2891B,4,56,697562,0.20
20220408,2891B,5,37,661856,0.19
20220408,2891B,6,17,399345,0.11
20220408,2891B,7,15,537523,0.16
20220408,2891B,8,7,322575,0.09
20220408,2891B,9,19,1357043,0.40
20220408,2891B,10,2,316262,0.09
20220408,2891B,11,6,1844517,0.55
20220408,2891B,12,7,3382916,1.01
20220408,2891B,13,5,3468000,1.04
20220408,2891B,14,4,3631000,1.08
20220408,2891B,15,21,307278074,92.18
20220408,2891B,16,0,0,0.00
20220408,2891B,17,31388,333330000,100.00
20220408,2891C,1,26760,1588024,0.95
20220408,2891C,2,4426,5571099,3.34
20220408,2891C,3,124,920879,0.55
20220408,2891C,4,25,302407,0.18
20220408,2891C,5,14,259220,0.15
20220408,2891C,6,20,508841,0.30
20220408,2891C,7,9,312806,0.18
20220408,2891C,8,5,225314,0.13
20220408,2891C,9,8,524416,0.31
20220408,2891C,10,1,166031,0.09
20220408,2891C,11,4,1208995,0.72
20220408,2891C,12,2,949464,0.56
20220408,2891C,13,0,0,0.00
20220408,2891C,14,5,4840000,2.90
20220408,2891C,15,19,149282504,89.57
20220408,2891C,16,0,0,0.00
20220408,2891C,17,31422,166660000,100.00
20220408,2892,1,126047,28290089,0.21
20220408,2892,2,185106,397676052,3.06
20220408,2892,3,55786,381900572,2.94
20220408,2892,4,29290,343539417,2.64
20220408,2892,5,12897,221652864,1.70
20220408,2892,6,14575,346040634,2.66
20220408,2892,7,7429,253185199,1.95
20220408,2892,8,4450,198273027,1.52
20220408,2892,9,9093,616169150,4.75
20220408,2892,10,4725,627426670,4.83
20220408,2892,11,1744,476094170,3.67
20220408,2892,12,460,222697339,1.71
20220408,2892,13,203,140061151,1.08
20220408,2892,14,137,122355096,0.94
20220408,2892,15,639,8588797658,66.25
20220408,2892,16,0,0,0.00
20220408,2892,17,452581,12964159088,100.00
20220408,2897,1,3208,803371,0.02
20220408,2897,2,20104,47212963,1.72
20220408,2897,3,5764,51306060,1.87
20220408,2897,4,2727,32119718,1.17
20220408,2897,5,1287,24715208,0.90
20220408,2897,6,993,26020887,0.95
20220408,2897,7,432,15669622,0.57
20220408,2897,8,435,20795134,0.76
20220408,2897,9,684,51999035,1.90
20220408,2897,10,350,50085024,1.83
20220408,2897,11,178,50737767,1.85
20220408,2897,12,73,36173750,1.32
20220408,2897,13,19,13269859,0.48
20220408,2897,14,15,13732497,0.50
20220408,2897,15,138,2298719406,84.09
20220408,2897,16,0,0,0.00
20220408,2897,17,36407,2733360301,100.00
20220408,2897A,1,702,220825,0.07
20220408,2897A,2,2491,8793402,2.94
20220408,2897A,3,367,2995680,1.00
20220408,2897A,4,134,1723144,0.57
20220408,2897A,5,103,1959593,0.65
20220408,2897A,6,108,2873213,0.96
20220408,2897A,7,62,2270394,0.75
20220408,2897A,8,122,5677778,1.89
20220408,2897A,9,75,5592197,1.87
20220408,2897A,10,68,9771530,3.26
20220408,2897A,11,33,9160813,3.06
20220408,2897A,12,6,2842523,0.95
20220408,2897A,13,2,1394000,0.46
20220408,2897A,14,2,1827000,0.61
20220408,2897A,15,29,241911908,80.90
20220408,2897A,16,0,0,0.00
20220408,2897A,17,4304,299014000,100.00
20220408,2901,1,10636,686317,0.93
20220408,2901,2,1444,2372443,3.24
20220408,2901,3,97,724911,0.99
20220408,2901,4,41,512928,0.70
20220408,2901,5,19,345984,0.47
20220408,2901,6,23,569970,0.78
20220408,2901,7,14,487199,0.66
20220408,2901,8,11,519000,0.71
20220408,2901,9,25,1849502,2.53
20220408,2901,10,15,1948185,2.66
20220408,2901,11,6,1773230,2.42
20220408,2901,12,13,5781607,7.91
20220408,2901,13,4,2791000,3.82
20220408,2901,14,2,1763000,2.41
20220408,2901,15,9,50918007,69.70
20220408,2901,16,0,0,0.00
20220408,2901,17,12359,73043283,100.00
20220408,2902,1,5022,1293490,0.86
20220408,2902,2,4171,9360085,6.29
20220408,2902,3,1134,8533011,5.73
20220408,2902,4,441,5436175,3.65
20220408,2902,5,289,5370841,3.61
20220408,2902,6,272,6961084,4.68
20220408,2902,7,124,4469879,3.00
20220408,2902,8,82,3913655,2.63
20220408,2902,9,190,14013906,9.42
20220408,2902,10,87,12682385,8.52
20220408,2902,11,27,7612097,5.11
20220408,2902,12,7,3512700,2.36
